annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
8423.0703,4.21,19,40,2,1,2,8,0,0,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,163.31,198.82001,0,0,362.13,.18000001,4000000,.042992599,7.600903,4,361,9.0387297,0,.042992599
3378.46,1.9,32,52,2,0,15,16,0,0,1,0,1,0,1,1776,0,0,0,0,0,0,0,0,1,333.97,140,132.47,188.07001,794.51001,.44999999,3154176,.23516931,7.4821191,225,1024,8.1251755,.0556674,.14029171
7088.3901,4.5999999,5,25,0,1,4,18,0,0,1,0,1,1,1,1540,0,0,0,0,0,0,0,0,1,305.51999,121.78,161.2,532.46002,1120.96,.73000002,2371600,.1581403,7.3395381,16,25,8.8662138,.075117201,.060281701
7214.2998,3.9300001,6,24,0,1,.5,16,0,0,1,1,1,0,1,1837.5,0,0,0,0,0,0,0,0,1,373.29001,115.07,248.13,301.48999,1037.98,.56,3376406,.1438781,7.516161,.25,36,8.8838205,.041790601,.067693301
6623.9902,3.45,29,46,1,0,4,8,0,1,0,0,1,0,1,1920,0,0,0,0,0,0,0,0,1,313.89001,177.23,233.62,0,724.73999,.38,3686400,.1094114,7.560081,16,841,8.7984533,0,.074142598
6799.9902,3.4000001,14,30,0,0,2,14,0,1,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,172.78999,0,120.89,0,293.67999,.15000001,4000000,.0431883,7.600903,4,196,8.8246775,0,.0254103
8921.7695,5.1999998,13,42,2,0,4,13,0,0,0,0,0,0,1,1715,0,0,0,0,0,0,0,0,1,539.77002,245.39999,347.78,506.57999,1639.53,.95999998,2941225,.18376739,7.4471679,16,169,9.0962496,.0567802,.088006102
11550,5.5,19,40,2,0,.5,18,0,0,1,0,1,0,1,2100,0,0,0,0,0,0,0,0,1,539.77002,245.39999,347.78,506.57999,1639.53,.77999997,4410000,.1419507,7.649693,.25,361,9.3544407,.043859702,.067980103
9750,4.8800001,30,51,0,1,4,14,1,0,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,420.22,185.03999,340.89999,0,946.15997,.47,4000000,.097042002,7.600903,16,900,9.1850224,0,.062077899
15288,7.8000002,10,28,0,1,4,16,1,0,0,0,1,0,1,1960,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.61,3841600,.2067759,7.5806999,16,100,9.6348238,.0827237,.081291899
13200,5.98,20,44,0,1,15,12,0,0,0,0,1,0,1,2208,0,0,0,0,0,0,0,0,1,709.77002,254.05,575.90997,0,1539.73,.69999999,4875264,.1166462,7.699842,225,400,9.4879723,0,.073016703
21000,6.48,12,35,2,1,2,18,0,1,0,1,1,0,1,3240,0,0,0,0,0,0,0,0,1,1312.84,0,946.10999,1231.4399,3490.3899,1.08,10500000,.166209,8.0833282,4,144,9.9522781,.058639999,.062516198
7511.5298,3.76,28,45,6,1,4,12,0,0,1,1,1,0,0,2000,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.51999998,4000000,.1373542,7.600903,16,784,8.9241943,.034811798,.067067601
6825,3.25,9,28,0,0,8,16,1,0,0,0,1,0,0,2100,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.49000001,4410000,.1511707,7.649693,64,81,8.8283472,.038313601,.0738139
6523.1201,3.55,22,64,0,1,15,8,0,0,1,0,1,0,0,1837.5,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.56,3376406,.1581666,7.516161,225,484,8.7831078,.040086601,.077229902
5899.9902,2.95,2,18,0,0,2,12,0,0,1,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.51999998,4000000,.1748715,7.600903,4,4,8.6827059,.044320401,.085386597
15300,5,15,31,2,1,15,18,0,0,1,1,1,1,0,3060,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.90002,2103.55,.69,9363600,.1374869,8.0261698,225,225,9.6356077,.035091501,.064381003
24000,9.6999998,35,50,0,1,25,13,0,0,0,1,1,0,1,2475,0,0,0,0,0,0,0,0,1,882.57001,343.34,540.58002,885.91998,2652.4099,1.0700001,6125625,.1105171,7.8139958,625,1225,10.08581,.036913302,.051079601
16000,8,26,47,0,0,15,18,0,0,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,882.57001,343.34,540.58002,885.91998,2652.4099,1.33,4000000,.1657756,7.600903,225,676,9.6803436,.055369999,.076619402
